budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,collection,genre,production_company,production_country,language,release_year,return,collection_id,genre_id,company_id
0,42990,en,0.682779,1962-01-01,0.0,106.0,40 Pounds of Trouble,6.5,1.0,,,,United States of America,"Español, English",1962,0.0,,,
0,65892,en,1.357201,2011-04-10,0.0,73.0,My Future Boyfriend,4.6,21.0,,Comedy,Bayonne Entertainment,United States of America,English,2011,0.0,,35,9026
0,78450,zh,0.730328,1986-01-01,0.0,109.0,The Terrorizers,7.4,5.0,,Drama,Central Motion Pictures,Taiwan,普通话,1986,0.0,,18,25345
0,87408,en,0.298416,2011-09-07,0.0,104.0,Goodbye,8.5,2.0,,Drama,Ariel Film,Netherlands,العربية,2011,0.0,,18,14975
0,82321,en,1.72815,2011-08-10,0.0,113.0,The Loneliest Planet,5.8,19.0,,Drama,,"United States of America, Germany",English,2011,0.0,,18,
0,115150,de,0.453223,1989-02-21,0.0,75.0,Images of the World and the Inscription of War,5.0,1.0,,,,,Deutsch,1989,0.0,,,
0,96888,en,0.697833,2011-07-09,0.0,105.0,Policeman,5.7,10.0,,Drama,"Rabinovich Film Fund Cinema Project, Laïla Films, HOT",Israel,"English, Deutsch, עִבְרִית",2011,0.0,,18,"24477, 27334, 29725"
0,102809,en,0.16702,2009-03-31,0.0,58.0,Disorder,7.5,2.0,,Documentary,,China,,2009,0.0,,99,
0,86732,hu,1.712319,1972-03-09,0.0,87.0,Red Psalm,5.6,14.0,,"Drama, War","Mafilm, MAFILM 1. Játékfilmstúdió",Hungary,"English, Magyar, Latin",1972,0.0,,"18, 10752","8100, 56056"
0,86081,en,0.720077,1915-09-12,0.0,72.0,Regeneration,7.5,6.0,,"Romance, Crime, Drama",Fox Film Corporation,United States of America,,1915,0.0,,"10749, 80, 18",5488
0,123690,ro,0.871263,2001-09-07,0.0,76.0,The Afternoon of a Torturer,7.0,2.0,,"Comedy, Drama","Filmex, YMC Productions","Romania, France",Română,2001,0.0,,"35, 18","2463, 91531"
0,63230,fr,0.493914,1972-05-02,0.0,110.0,We Won't Grow Old Together,5.5,11.0,,Drama,"Gaumont, Empire Films, Lido Films","France, Italy",Français,1972,0.0,,18,"9, 2324, 26199"
3100000,62564,no,11.937301,2011-08-19,0.0,76.0,"Turn Me On, Dammit!",6.4,64.0,,"Drama, Comedy",Motlys,Norway,"English, Norsk",2011,0.0,,"18, 35",2783
0,77560,de,2.341677,2011-09-08,0.0,140.0,Faust,6.8,39.0,,"Fantasy, Drama",Proline Film,Russia,Deutsch,2011,0.0,,"14, 18",3327
0,56815,es,0.762202,2010-07-02,0.0,98.0,Post Mortem,6.2,12.0,,"Thriller, Drama, Horror",,"Chile, Germany, Mexico",Español,2010,0.0,,"53, 18, 27",
0,25621,en,1.156575,2002-01-24,0.0,67.0,Decasia,6.7,7.0,,Documentary,,United States of America,,2002,0.0,,99,
0,24870,en,0.950301,2007-01-01,0.0,120.0,Viva,5.6,10.0,,"Music, Comedy, Drama",,United States of America,English,2007,0.0,,"10402, 35, 18",
0,25774,en,0.153843,2007-12-31,0.0,90.0,Fados,6.7,3.0,,"Comedy, Foreign",,,,2007,0.0,,"35, 10769",
0,58251,en,0.89682,2009-05-16,20728.0,100.0,Daddy Longlegs,6.4,5.0,,"Drama, Comedy","Sophie Dulac Productions, Red Bucket Films, NASA Entertainment","France, United States of America",English,2009,inf,,"18, 35","1873, 44643, 80099"
0,125316,en,0.109206,1998-09-11,0.0,98.0,Praise,5.0,1.0,,Drama,Emcee Films,Australia,English,1998,0.0,,18,43487
0,97394,en,0.834837,2008-07-15,0.0,48.0,Stanley Kubrick's Boxes,6.8,15.0,,Documentary,World of Wonder,United Kingdom,,2008,0.0,,99,1421
0,21613,en,0.865934,1972-05-06,0.0,92.0,Street Mobster,6.3,8.0,,"Crime, Action, Thriller, Foreign",TOEI,Japan,日本語,1972,0.0,,"80, 28, 53, 10769",7260
0,40939,ar,0.036572,1979-10-06,0.0,133.0,Alexandria… Why?,5.0,1.0,,Drama,MISR International Films,Egypt,"العربية, English",1979,0.0,,18,11574
0,66436,fr,0.2095,1955-10-25,0.0,106.0,The Grand Maneuver,5.0,2.0,,"Comedy, Drama, Romance","Filmsonor, Rizzoli Film, Cinétel, S.E.C.A.","France, Italy",Français,1955,0.0,,"35, 18, 10749","534, 12778, 44614, 75866"
0,32169,nl,0.058229,2009-01-29,0.0,94.0,Can Go Through Skin,6.0,1.0,,"Drama, Foreign",,Netherlands,Nederlands,2009,0.0,,"18, 10769",
0,70149,en,0.141908,2010-10-01,0.0,100.0,Morgen,5.5,2.0,,"Drama, Foreign","Slot Machine, Mandragora, Katapult Film, Romanian National Center for Cinematography","France, Hungary, Romania","Magyar, Română",2010,0.0,,"18, 10769","7777, 13407, 19117, 35018"
0,57046,en,0.91194,2005-05-18,0.0,0.0,"What's Up, Scarlet?",5.0,1.0,,"Comedy, Romance",,,,2005,0.0,,"35, 10749",
750000,27230,en,8.952589,1980-11-01,0.0,100.0,Christmas Evil,5.6,34.0,,"Drama, Horror","Edward R. Pressman Film, Cinevid Productions",United States of America,English,1980,0.0,,"18, 27","6455, 88064"
0,58391,fi,0.239772,2008-11-14,0.0,0.0,Three Wise Men,5.0,1.0,,"Drama, Foreign",Marianne Productions,Finland,suomi,2008,0.0,,"18, 10769",1497
0,86457,en,0.384612,1932-11-27,0.0,88.0,Call Her Savage,3.5,2.0,,Drama,Fox Film Corporation,United States of America,English,1932,0.0,,18,5488
5000000,50357,en,10.711742,2011-07-20,25562924.0,86.0,Apollo 18,5.0,359.0,,"Horror, Thriller, Science Fiction","Bazelevs Production, Dimension Films, Bekmambetov Projects Ltd.","Canada, United States of America","Český, English",2011,5.1125848,,"27, 53, 878","1038, 7405, 24923"
0,82269,fr,0.488944,2011-10-05,0.0,134.0,Crazy Horse,7.4,4.0,,"Documentary, Foreign","Idéale Audience, Zipporah Films, Inc.","United States of America, France",Français,2011,0.0,,"99, 10769","2606, 62355"
17000000,74998,en,10.250997,2011-09-02,12355798.0,105.0,Seeking Justice,5.8,314.0,,"Action, Drama, Thriller","Endgame Entertainment, Maguire Entertainment, Ram Bergman Productions, Aura Film Partnership, Fierce Entertainment, Material Pictures",United States of America,English,2011,0.7268116470588235,,"28, 18, 53","1205, 2236, 11092, 12137, 12138, 12139"
0,159615,en,0.597439,1959-03-27,0.0,110.0,The Sound and the Fury,6.2,3.0,,Drama,Twentieth Century Fox Film Corporation,United States of America,English,1959,0.0,,18,306
0,54436,fr,0.478364,1955-05-13,0.0,80.0,La Pointe-Courte,6.1,5.0,,"Romance, Drama",Ciné Tamaris,France,Français,1955,0.0,,"10749, 18",14683
6000000,71670,en,7.130411,2011-12-27,0.0,88.0,Hostel: Part III,4.8,273.0,Hostel Collection,Horror,"Raw Nerve, Stage 6 Films, RCR Media Group",United States of America,"Český, English, Français, Deutsch, Magyar, Polski",2011,0.0,86578,27,"1631, 11341, 17837"
0,21864,en,1.486371,2009-01-31,0.0,90.0,Wyvern,5.5,14.0,,"Drama, Fantasy, Science Fiction",,"Canada, United States of America",English,2009,0.0,,"18, 14, 878",
0,36865,ja,4.655416,2010-02-05,0.0,162.0,The Disappearance of Haruhi Suzumiya,7.8,51.0,,"Animation, Comedy, Mystery, Romance, Science Fiction, Drama","Kyoto Animation, Lantis, Kadokawa Shoten Publishing Co., Animation DO",Japan,日本語,2010,0.0,,"16, 35, 9648, 10749, 878, 18","5438, 6683, 9068, 91067"
0,28512,en,1.900707,2005-11-20,0.0,173.0,The Poseidon Adventure,4.5,25.0,,"Adventure, Drama, Thriller, Action","Larry Levinson Productions, Silverstar Ltd.",United States of America,English,2005,0.0,,"12, 18, 53, 28","3282, 6355"
0,93164,bn,0.003013,1973-04-26,0.0,159.0,A River Called Titas,4.2,3.0,"Martin Scorsese’s World Cinema Project, Vol. 1","Family, Drama",,"Bangladesh, India",বাংলা,1973,0.0,303969,"10751, 18",
0,90770,en,0.152969,1953-09-04,0.0,110.0,The Vanquished,5.5,3.0,,"Drama, Action, Crime",,"Italy, France","Français, Italiano, English",1953,0.0,,"18, 28, 80",
0,71271,en,0.113705,1918-03-31,0.0,75.0,The Blue Bird,6.0,3.0,,"Drama, Fantasy",Paramount Pictures,United States of America,English,1918,0.0,,"18, 14",4
58000000,72431,en,7.145835,2012-01-19,50365377.0,125.0,Red Tails,5.9,180.0,,"Drama, Action, Adventure, History, War","Lucasfilm, Twentieth Century Fox Film Corporation, Partnership Pictures",United States of America,"English, Français, Deutsch",2012,0.8683685689655173,,"18, 28, 12, 36, 10752","1, 306, 22883"
0,73686,de,3.305712,2011-09-02,5576725.0,145.0,In Darkness,7.1,45.0,,"Drama, War","Studio Babelsberg, The Harold Greenberg Fund, MBB Medienboard Berlin-Brandenburg, Filmförderungsanstalt (FFA), Schmidtz Katze Filmkollektiv, The Film Works, Deutsche Filmförderfonds (DFFF), Polski Instytut Sztuki Filmowej, Ontario Media Development Corporation (OMDC), Mitteldeutsche Medienförderung (MDM), Cinegate, CinePostproduction, Rogers Telefund, Studio Filmowe Zebra, Mongrel Media, Hessen-Invest Film, Canadian Heritage, Filmissimo","Canada, Germany, Poland","Polski, Deutsch, Український, Français",2011,inf,,"18, 10752","264, 807, 2025, 4247, 8265, 11065, 11238, 11240, 11576, 12346, 31588, 32510, 55799, 58225, 64744, 75951, 75952, 75953"
0,43095,ja,0.849613,1959-06-23,0.0,107.0,Odd Obsession,5.8,12.0,,Drama,"Daiei Studios, Daiei Kyoto",Japan,日本語,1959,0.0,,18,"881, 14465"
94000000,76758,zh,6.587711,2011-12-15,95311434.0,145.0,The Flowers of War,7.1,193.0,,"Drama, History, War","Beijing New Picture Film Co. Ltd., EDKO Film, New Picture Company","China, Hong Kong","普通话, 日本語, English",2011,1.0139514255319149,,"18, 36, 10752","724, 12205, 49512"
0,45176,ru,0.693172,1931-04-02,0.0,67.0,Enthusiasm,6.3,6.0,,Documentary,,Russia,Pусский,1931,0.0,,99,
0,70917,en,0.075993,2009-08-31,0.0,0.0,The Scenesters,4.5,2.0,,"Comedy, Thriller, Crime, Mystery",,,,2009,0.0,,"35, 53, 80, 9648",
0,72186,en,0.779376,2010-03-13,0.0,83.0,Thunder Soul,8.4,4.0,,"Documentary, Music",Snoot Entertainment,United States of America,English,2010,0.0,,"99, 10402",15159
0,42968,es,1.163546,2005-11-03,0.0,101.0,The Nun,4.3,30.0,,"Horror, Mystery","Future Films, Filmax Group",Spain,Español,2005,0.0,,"27, 9648","10843, 12371"
0,57190,en,0.849703,2003-05-16,0.0,98.0,Vlad,3.1,7.0,,"Thriller, Horror, Science Fiction",Quantum Entertainment,,English,2003,0.0,,"53, 27, 878",38617
13000000,77338,fr,16.086919,2011-11-02,426480871.0,112.0,The Intouchables,8.2,5410.0,,"Drama, Comedy","Gaumont, TF1 Films Production, Canal+, CinéCinéma, Quad Productions, Chaocorp, Ten Films, TF1",France,"English, Français",2011,32.80622084615385,,"18, 35","9, 3823, 5358, 6301, 7038, 7766, 8018, 22123"
0,73562,en,4.766939,2011-05-10,0.0,100.0,Declaration of War,7.0,66.0,,Drama,Rectangle Productions.,France,Français,2011,0.0,,18,8512
40000000,54054,en,6.322435,2012-01-26,36893721.0,91.0,One for the Money,5.3,392.0,,"Action, Comedy, Crime","Lakeshore Entertainment, Sidney Kimmel Entertainment",United States of America,English,2012,0.922343025,,"28, 35, 80","126, 737"
0,35663,en,0.329719,1957-01-01,0.0,70.0,The Incredible Petrified World,3.1,8.0,,"Adventure, Science Fiction",GBM Productions,United States of America,English,1957,0.0,,"12, 878",13746
0,23340,en,0.415906,1947-01-15,0.0,61.0,Queen of the Amazons,3.0,3.0,,Adventure,Screen Guild Productions,United States of America,English,1947,0.0,,12,4222
0,96495,en,0.082658,2011-01-20,0.0,80.0,Becoming Chaz,5.0,2.0,,Documentary,,,,2011,0.0,,99,
0,35659,en,0.04179,1984-10-14,0.0,90.0,Countdown to Looking Glass,6.0,1.0,,Drama,,,English,1984,0.0,,18,
15000000,80591,en,4.974482,2011-09-01,868439.0,119.0,W.E.,5.8,62.0,,"Drama, Romance","IM Global, Semtex Films",United Kingdom,"Pусский, English, Français",2011,0.05789593333333334,,"18, 10749","7437, 57740"
750000,58428,en,8.560726,2011-12-01,78396.0,102.0,The Innkeepers,5.4,223.0,,"Horror, Thriller","Glass Eye Pix, Dark Sky Films",United States of America,English,2011,0.104528,,"27, 53","1360, 4592"
0,142118,fi,0.469543,2011-12-30,0.0,0.0,The Storage,5.4,4.0,,,Kinosto Oy,Finland,suomi,2011,0.0,,,91394
0,130900,en,0.135257,1950-03-10,0.0,100.0,Nancy Goes to Rio,6.5,2.0,,"Music, Comedy",Metro-Goldwyn-Mayer (MGM),United States of America,English,1950,0.0,,"10402, 35",8411
0,19235,en,1.429466,2008-01-01,0.0,90.0,Dog Tags,3.4,7.0,,Drama,TLA Releasing,United States of America,English,2008,0.0,,18,328
40000000,78698,en,6.159379,2012-02-02,24719215.0,107.0,Big Miracle,6.6,153.0,,"Adventure, Drama, Romance","Universal Pictures, Anonymous Content, Working Title Films","United Kingdom, United States of America",English,2012,0.617980375,,"12, 18, 10749","33, 10039, 10163"
0,85949,en,1.135123,2011-03-24,0.0,86.0,Collision Earth,6.0,11.0,,"Action, Science Fiction, TV Movie",Colliding Pictures,Canada,English,2011,0.0,,"28, 878, 10770",63960
0,122515,en,0.818005,1978-11-01,0.0,87.0,The Great Bank Hoax,0.0,0.0,,Comedy,Warner Bros.,United States of America,English,1978,0.0,,35,6194
0,58704,ja,0.961031,1969-03-18,0.0,80.0,The Wonderful World of Puss 'n Boots,5.3,3.0,,"Family, Action, Adventure, Comedy, Animation","Toei Animation, American-International Television (AIP-TV)",Japan,日本語,1969,0.0,317299,"10751, 28, 12, 35, 16","5542, 49734"
0,101520,en,0.673138,2009-09-10,0.0,86.0,Reel Injun,7.1,8.0,,Documentary,National Film Board of Canada (NFB),Canada,,2009,0.0,,99,17027
0,70387,en,1.360791,1970-11-14,0.0,93.0,A Man Called Sledge,6.5,11.0,,Western,Dino de Laurentiis Cinematografica,Italy,English,1970,0.0,,37,1216
0,76142,en,0.887268,2010-05-05,0.0,86.0,Cameraman: The Life and Work of Jack Cardiff,7.4,9.0,,Documentary,,,"English, Français",2010,0.0,,99,
5000000,57809,ru,2.025505,2010-12-12,22772019.0,89.0,Six Degrees of Celebration,6.1,16.0,Six Degrees of Celebration Collection,Comedy,Bazelevs Production,Russia,Pусский,2010,4.5544038,107465,35,1038
0,85317,ru,0.85273,2011-12-15,0.0,106.0,Six Degrees of Celebration 2,6.8,14.0,Six Degrees of Celebration Collection,Comedy,Bazelevs Production,Russia,Pусский,2011,0.0,107465,35,1038
0,57343,en,0.941683,2003-06-22,0.0,0.0,This Time Around,5.2,11.0,,"Comedy, Romance",,,English,2003,0.0,,"35, 10749",
0,43711,en,0.660874,2009-11-16,0.0,82.0,Enid,6.2,6.0,,Drama,,United States of America,English,2009,0.0,,18,
0,76651,fr,0.160888,1936-09-18,0.0,0.0,Jenny,0.0,0.0,,"Comedy, Drama",,,,1936,0.0,,"35, 18",
0,244115,ja,0.002736,1937-06-17,0.0,108.0,The Straits of Love and Hate,0.0,0.0,,,Shinkô Kinema,Japan,日本語,1937,0.0,,,36601
0,52517,en,0.246824,1933-02-10,0.0,97.0,State Fair,5.3,6.0,,"Comedy, Drama, Romance",Fox Film Corporation,United States of America,English,1933,0.0,,"35, 18, 10749",5488
1000000,50698,en,5.324419,2011-09-09,0.0,92.0,Grave Encounters,6.2,385.0,Grave Encounters Collection,"Thriller, Horror","Darclight, Twin Engine Films, Digital Interference Productions","Canada, United States of America",English,2011,0.0,135466,"53, 27","6448, 12881, 52207"
13000000,48492,zh,7.17548,2010-09-18,51723285.0,119.0,Detective Dee and the Mystery of the Phantom Flame,6.5,101.0,Detective Dee Collection,"Action, Adventure, Drama, Mystery",Huayi Brothers,"Hong Kong, China","普通话, Español",2010,3.978714230769231,222639,"28, 12, 18, 9648",3393
0,118911,en,1.185971,1967-02-09,0.0,146.0,Hurry Sundown,6.4,5.0,,Drama,"Paramount Pictures, Otto Preminger Films",United States of America,English,1967,0.0,,18,"4, 3266"
0,56126,tl,0.409704,1982-11-18,0.0,100.0,Batch '81,4.2,3.0,,"Drama, Thriller",MVP Pictures,Philippines,,1982,0.0,,"18, 53",42880
0,153845,en,0.154625,1928-05-14,0.0,52.0,The Eleventh Year,7.0,4.0,,Documentary,,,,1928,0.0,,99,
0,409900,en,0.04353,2011-11-11,0.0,75.0,Forever Yours,5.0,1.0,,,,,,2011,0.0,,,
0,38371,en,1.170163,2002-03-15,0.0,110.0,The Career of Nikos Dyzma,6.1,7.0,,"Comedy, Foreign",,Poland,Polski,2002,0.0,,"35, 10769",
0,14224,pl,0.561068,2002-08-23,0.0,120.0,E=mc²,6.7,8.0,,"Action, Comedy","HBO Polska, Filmcontract Ltd., Best Film",Poland,Polski,2002,0.0,,"28, 35","37659, 68941, 72110"
15000000,76726,en,12.47441,2012-02-01,145000000.0,84.0,Chronicle,6.6,1965.0,,"Science Fiction, Drama, Thriller","Twentieth Century Fox Film Corporation, Dune Entertainment, Davis Entertainment, Adam Schroeder Productions",United States of America,English,2012,9.666666666666666,,"878, 18, 53","306, 444, 1302, 43394"
17000000,65086,en,8.896679,2012-02-01,127730736.0,95.0,The Woman in Black,6.1,1237.0,The Woman in Black Collection,"Drama, Horror, Thriller","Hammer Film Productions, UK Film Council, Alliance Films, Film i Väst, Talisman Productions, Cross Creek Pictures, Exclusive Media Group, Filmgate Films","Canada, Sweden, United Kingdom",English,2012,7.513572705882353,315560,"18, 27, 53","1314, 2452, 2514, 6417, 8989, 10246, 11448, 18230"
0,148033,en,0.585939,1993-09-17,0.0,30.0,Dottie Gets Spanked,6.2,5.0,,"Comedy, Drama","Independent Television Service (ITVS), Caboose Productions",United States of America,English,1993,0.0,,"35, 18","46234, 46235"
0,80125,de,3.265632,2011-12-15,0.0,108.0,Woman in Love,6.3,51.0,,Comedy,"Boje Buck Produktion, Universal Pictures International (UPI)",Germany,"Deutsch, Français, English",2011,0.0,,35,"230, 5726"
0,107056,pl,4e-06,1978-01-20,0.0,98.0,The Dancing Hawk,0.0,0.0,,,Film Polski,,Polski,1978,0.0,,,12838
0,52850,en,4.456701,2010-12-30,0.0,90.0,Toast,6.3,72.0,,"Drama, Comedy, History, Family","BBC Films, Ruby Films, Screen West Midlands",United Kingdom,English,2010,0.0,,"18, 35, 36, 10751","288, 2054, 2310"
0,64678,en,5.24456,2011-06-17,1406224.0,83.0,The Art of Getting By,6.4,430.0,,"Drama, Romance","Goldcrest Films International, Atlantic Pictures, Gigi Productions",United States of America,English,2011,inf,,"18, 10749","500, 5387, 7499"
0,57400,fr,0.631271,2011-03-04,0.0,103.0,The Human Resources Manager,7.2,6.0,,"Comedy, Drama","Pallas Film, Libra Film, 2-Team Productions","France, Germany, Israel","English, עִבְרִית, Română",2011,0.0,,"35, 18","789, 11191, 35508"
0,93834,fr,0.609615,1952-10-03,0.0,101.0,The Overcoat,5.0,4.0,,,,,,1952,0.0,,,
10000000,67911,en,3.640776,2011-09-09,0.0,97.0,Bucky Larson: Born to Be a Star,4.4,51.0,,Comedy,"Columbia Pictures, Happy Madison Productions",United States of America,"English, Polski",2011,0.0,,35,"5, 2608"
11000000,66120,fr,8.888718,2011-07-12,807535.0,101.0,The Monk,5.8,32.0,,Thriller,Diaphana Films,"France, Spain",Français,2011,0.07341227272727273,,53,744
0,25058,en,0.056741,2006-06-16,0.0,82.0,Can Mr. Smith Get to Washington Anymore?,0.0,0.0,,Documentary,,United States of America,English,2006,0.0,,99,
0,42457,en,1.180514,1973-05-22,0.0,105.0,A Doll's House,5.6,8.0,,"Comedy, Drama","Paramount Pictures, Elkins Productions International Corporation, Freeward Films, Life Investors International",United Kingdom,English,1973,0.0,,"35, 18","4, 20458, 20459, 20460"
0,26223,en,2.179154,2009-10-23,0.0,102.0,The Canyon,5.9,28.0,,Thriller,"Pierce-Williams Entertainment, Zero Gravity Management",United States of America,English,2009,0.0,,53,"5356, 5357"
0,108688,en,0.19886,1947-11-06,0.0,119.0,Cass Timberlane,6.0,1.0,,"Drama, Romance",Metro-Goldwyn-Mayer (MGM),,English,1947,0.0,,"18, 10749",8411
0,192695,en,0.636167,2011-06-06,0.0,177.0,All Watched Over by Machines of Loving Grace,8.1,10.0,,Documentary,BBC Productions,United Kingdom,English,2011,0.0,,99,35499
0,42409,en,0.100013,1985-11-07,0.0,67.0,Yes: 9012 live,0.0,1.0,,Music,,,,1985,0.0,,10402,
0,212713,en,0.63124,1964-08-21,0.0,113.0,Kisses For My President,6.0,1.0,,Comedy,Warner Bros.,United States of America,English,1964,0.0,,35,6194
0,75170,en,2.380795,2010-06-01,0.0,92.0,Third Star,7.5,47.0,,Drama,,United Kingdom,English,2010,0.0,,18,
0,30849,en,1.202831,2008-10-18,0.0,125.0,Living Proof,3.0,2.0,,Drama,,United States of America,English,2008,0.0,,18,
0,15167,en,6.879235,2001-09-30,0.0,76.0,Barbie in the Nutcracker,6.4,182.0,,"Animation, Family",Rainmaker Entertainment,Canada,English,2001,0.0,,"16, 10751",2213
0,13976,en,0.786409,2004-11-15,0.0,85.0,Dylan Moran: Monster,7.8,14.0,,Comedy,,United Kingdom,English,2004,0.0,,35,
0,13586,en,0.688381,2006-11-13,0.0,66.0,"Dylan Moran: Like, Totally...",7.5,11.0,,Comedy,,United Kingdom,English,2006,0.0,,35,
0,26118,en,0.695655,2009-11-23,0.0,76.0,Dylan Moran: What It Is,7.6,11.0,,Comedy,,United Kingdom,English,2009,0.0,,35,
